,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_se,iq_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,sj_ndvi_se,iq_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm
1996-01-15,0.0149,0.07636667,0.1969857,0.2887889,,-369429.0866470814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-22,0.0958,0.1381,0.2229,0.2627,,-364714.6290146508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-29,0.0627,0.14753329999999998,0.2097286,0.2627,,-360040.45147084113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-05,0.02765,0.04075,0.16868570000000002,0.3164571,,-355406.38120260555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-12,0.06895,0.13685,0.2143,0.4067143,,-350812.2453968963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-19,-0.0139,0.0583,0.1252143,0.2627,,-346257.87124066707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-26,0.076,0.108975,0.2227714,0.2627,,-341743.08592087054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-04,0.2438,0.11005,0.1776429,0.2627,,-337267.71662445937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-11,0.03786667,0.0368,0.1658571,0.4067143,,-332831.5905383866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-18,0.07713333,0.1118,0.2112714,0.4067143,,-328434.5348496052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-25,0.1468,-0.0457,0.15384289999999998,0.2627,,-324076.37674506754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-01,0.0448,0.024225,0.10794289999999998,0.2627,,-319756.94341172744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-08,0.0497,0.1488,0.1776429,0.3164571,,-315476.06203653687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-15,0.08893333,0.12235,0.2278286,0.2627,,-311233.55980644905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-22,0.0448,0.1078,0.1805143,0.2627,,-307029.2639084173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-29,0.3144667,0.1974,0.2046286,0.3164571,,-302863.00152939383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-06,-0.0464,-0.0384,0.09445714,0.2627,,-298734.5998563318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-13,-0.0597,0.07175,0.15864289999999998,0.3164571,,-294643.88607618434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-20,0.0339,0.0557,0.21815,0.2627,,-290590.687375904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-27,0.09985,0.1066,0.1087857,0.2627,,-286574.83094244375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-03,0.0529,0.080075,0.1579,0.2887889,,-282596.1439627565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-10,0.0986,0.0893,0.13545,0.2627,,-278654.4536237953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-17,0.07125,0.0646,0.1561714,0.2627,,-274749.58711251256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-24,0.16555,0.1205,0.1705857,0.2627,,-270881.3716158617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-01,-0.1459,0.07375,0.1834333,0.3164571,,-267049.63432079554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-08,0.05763333,0.07825,0.1680333,0.2627,,-263254.20241426665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-15,0.1121,0.095425,0.1645429,0.2627,,-259494.90308322816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-22,0.0038,-0.0106,0.17678329999999998,0.2627,,-255771.56351463258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-29,0.09683333,0.115,0.2044429,0.2627,,-252084.01089543366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-05,0.1072,0.05435,0.1440857,0.2627,,-248432.0724125832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-12,0.0795,0.0291,0.2317,0.2627,,-244815.57525303494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-19,0.0214,0.09555,0.2312,0.2627,,-241234.34660374117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-26,0.01203333,0.07396667,0.3126,0.2887889,,-237688.2136516553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-02,0.0364,0.03065,0.17578570000000002,0.4067143,,-234177.00358373002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-09,0.1043,0.1068,0.1728,0.2627,,-230700.5435869179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-16,0.09985,0.02845,0.1078167,0.2627,,-227258.66084817227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-23,0.04044,0.00445,0.1818857,0.3164571,,-223851.18255444578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,-0.0385,0.06813333,0.1952143,0.3406429,,-220477.9358926914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-07,-0.0066,-0.0355,0.2196167,0.3164571,,-217138.74804986193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-14,0.1545,0.0609,0.2358,0.2316714,,-213833.4462129105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-21,-0.0969,-0.0902,0.16631429999999994,0.2627,,-210561.85756878968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-28,0.00525,0.0158,0.14635710000000002,0.3164571,,-207323.80930445256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-04,-0.05675,-0.00865,0.1353,0.3164571,,-204119.1286068518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-11,-0.03006667,0.0881,0.098,0.3406429,,-200947.64266294055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-18,-0.0035,0.039525,0.0578,0.2887889,,-197809.17865967166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-25,-0.0562,0.1038667,0.1447714,0.2627,,-194703.56378399782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-02,-0.1171,-0.01016667,0.2308429,0.3164571,,-191630.6252228721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-09,-0.1171,0.0495,0.17600000000000002,0.2627,,-188590.19016324746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-16,-0.1171,0.1639,0.1818571,0.2627,,-185582.0857920765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-23,0.0214,0.0214,0.1470375,0.2627,,-182606.13929631232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-01,0.15263329999999994,0.1094,0.1732857,0.3406429,,-178826.8966484142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-08,0.0455,0.1839,0.1435857,0.2627,,-175923.80493723965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-15,-0.1459,0.0338,0.2170857,0.3164571,,-173052.30328717403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-22,0.0495,0.07316667,0.1861429,0.2887889,,-170212.21888517024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-29,0.0451,0.04505,0.1018,0.2887889,,-167403.37891818138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-05,0.04245,0.03413333,0.1156857,0.2627,,-164625.61057316035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-12,0.0455,0.1281,0.1705857,0.3406429,,-161878.7410370598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-19,0.0297,0.07732,0.1815429,0.2627,,-159162.59749683284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-26,0.11245,0.04896667,0.1579,0.3406429,,-156477.00713943221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-05,0.03786667,0.024225,0.2670143,,,-153821.79715181096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-12,0.11245,0.0864,0.1512429,0.2627,,-151196.7947209217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-19,0.1409,0.12525,0.2533286,0.2627,,-148601.82703371774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-26,0.11245,0.107,0.2154,0.3406429,,-146036.72127715155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-02,-0.01615,0.123,0.1916833,0.3406429,,-143501.30463817625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-09,0.0602,0.069825,0.2027714,0.2627,,-140995.40430374467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-16,0.033075,0.05155,0.2354857,0.2627,,-138518.84746080957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-23,0.0388,0.023,0.2222571,0.2627,,-136071.46129632404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,-0.0035,0.007333333,0.1928833,0.2627,,-133653.07299724087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-07,-0.0597,0.0331,0.13245710000000002,0.2627,,-131263.50975051304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-14,0.1019,0.0747,0.1297857,0.2627,,-128902.59874309326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-21,0.0798,0.1065333,0.09873333,0.3406429,,-126570.16716193454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-28,0.0235,0.05535,0.14505710000000002,0.2627,,-124266.04219398968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-04,0.0557,0.08895,0.1623571,0.3164571,,-121990.05102621173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-11,0.1197,0.0904,0.1914143,0.2887889,,-119742.02084555336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-18,0.0108,0.05426667,0.2157,0.2627,,-117521.7788389677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-25,0.0749,0.07762000000000001,0.1368,0.2627,,-115329.15219340746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-02,0.1012,0.09026667,0.1983714,0.2627,,-113163.96809582552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-09,0.0883,0.07483333,0.1118571,0.2627,,-111026.05373317486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-16,-0.0562,0.0112,0.1659714,0.2627,,-108915.23629240833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-23,-0.1562,-0.0106,0.14968570000000006,0.2887889,,-106831.34296047884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-30,0.1393,0.07825,0.1919429,0.3406429,,-104774.20092433924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-06,0.0981,0.0981,0.1142286,0.3406429,,-102743.63737094242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-13,0.008933333,0.046675,0.1585714,0.2627,,-100739.47948724125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-20,0.0568,0.11135,0.1446,0.3406429,,-98761.55446018864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-27,0.06065,0.08936667,0.2091857,0.3164571,,-96809.6894767375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-03,0.1072,0.1159667,0.17355710000000002,0.2887889,,-94883.71172384074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-10,0.03495,0.0815,0.1827714,0.3406429,,-92983.44838845113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-17,-0.049,0.01545,0.1866286,0.2627,,-91108.72665752168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-24,0.12258,0.09823333,0.14341429999999994,0.3406429,,-89259.37371800524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-01,0.1123,0.1054,0.14388570000000006,0.3164571,,-87435.21675685461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-08,0.0019,0.095825,0.0999,0.2887889,,-85636.08296102278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-15,-0.01515,0.0831,0.2107333,0.2887889,,-83861.79951746261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-22,0.0213,0.1966,0.2916429,0.3164571,,-82112.19361312705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-29,0.0213,0.1695,0.2102,0.2627,,-80387.09243496886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-05,0.07745,0.09066667,0.17674289999999998,0.3164571,,-78686.32316994095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-12,0.0695,0.12345,0.1022714,0.2627,,-77009.71300499633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-19,0.0529,-0.1026,0.14778570000000002,0.3164571,,-75357.08912708775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-26,0.2192,0.1606,0.2117571,0.2627,,-73728.27872316811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-03,0.0568,0.0661,0.31207140000000005,0.2627,,-72123.10898019045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-10,0.0883,-0.0448,0.2354714,0.3406429,,-70541.40708510744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-17,-0.0359,0.0001,0.2339,0.3164571,,-68983.00022487208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-24,0.0663,0.075925,0.2257889,0.2627,,-67447.71558643728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-01,0.0455,0.0478,0.08344286,0.3406429,,-65721.19581136163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-08,0.05076667,0.0341,0.1341571,0.2627,,-64234.87686958563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-15,-0.01615,-0.008225,0.1985714,0.2627,,-62771.13702289063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-22,0.1797,0.03345,0.1921,0.2627,,-61329.80345822958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-29,0.13155,0.045825,0.1313571,0.3406429,,-59910.70336255531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-02-05,-0.0479,-0.0525,0.09734286,0.3164571,,-58513.663922820735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-02-12,0.11825,0.0559,0.17631429999999998,0.2627,,-57138.512325978736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-02-19,-0.03095,0.0754,0.2387,0.2316714,,-55785.07575898221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-02-26,0.1545,0.0849,0.1549833,0.2627,,-54453.181408784025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-05,0.06366667,0.09633333,0.16221429999999998,0.3406429,,-53142.65646233708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-12,-0.049,0.0797,0.1625286,0.2887889,,-51853.32810659424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-19,0.0604,0.08823333,0.2124143,0.2627,,-50585.02352850842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-26,-0.0698,0.0731,0.1685,0.2887889,,-49337.569915032465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-02,0.0672,0.02766667,0.1277429,0.2627,,-48110.79445311934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-09,0.048,0.0652,0.1027714,0.3164571,,-46904.524329721855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-16,0.0308,0.076,0.12585710000000006,0.2627,,-45718.58673179293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-23,0.0671,0.09136667,0.1479571,0.45538,,-44552.80884628548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-30,0.1063,0.0461,0.2073286,0.2627,,-43407.01786015232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-07,0.0214,0.09693333,0.1198143,0.3406429,,-42281.04096034641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-14,0.0455,0.04255,0.1003,0.2627,,-41174.70533382058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-21,-0.003,0.033625,0.1742,0.2627,,-40087.83816752775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-28,0.0484,0.0372,0.16451670000000002,0.3406429,,-39020.26664842079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-04,-0.0427,0.07076667,0.12214289999999997,0.2627,,-37971.817963452595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-11,0.12125,0.12125,0.2751714000000001,0.2627,,-36942.31929957605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-18,0.0725,0.0509,0.1756286,0.2627,,-35931.597843744035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-25,0.03745,0.0167,0.15235710000000002,0.3164571,,-34939.48078290946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-02,0.0715,0.096075,0.15588570000000002,0.3164571,,-33965.7953040252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-09,-0.03095,0.0628,0.1695286,0.2627,,-33010.36859404415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-16,0.0289,0.04713333,0.06893333,0.2627,,-32073.027839919127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-23,0.0554,0.1065,0.1602571,0.2627,,-31153.600228603136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-30,0.14065,0.127,0.2465286,0.2627,,-30251.91294704897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-08-06,0.02866667,0.057625,0.1526857,0.2627,,-29367.793182209578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-08-13,0.05346667,0.0935,0.1739,0.2627,,-28501.068121037817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-08-20,0.1072,0.0567,0.17203329999999994,0.2887889,,-27651.56495048654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-08-27,0.0307,0.07575,0.1902571,0.2894571,,-26819.11085750871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-03,0.0388,0.05403333,0.1456429,0.2627,,-26003.533029057144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-10,0.07465,0.05796667,0.122,0.2627,,-25204.65865208479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-17,0.0214,0.0401,0.14148,0.2627,,-24422.31491354447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-24,0.05085,0.04685,0.2066857,0.2627,,-23656.329000389123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-10-01,-0.0022,0.0382,0.16831429999999994,0.2887889,,-22906.528099571595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-10-08,0.0981,-0.019,0.1492,0.3164571,,-22172.739398044825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-10-15,0.1393,0.08155,0.13868570000000002,0.2627,,-21454.790082761654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-10-22,0.0213,0.085,0.1962,0.2627,,-20752.507340674994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-10-29,-0.0359,-0.0726,0.09242857,0.2887889,,-20065.718358737708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-11-05,0.1123,-0.00225,0.1698,0.2627,,-19394.250323902714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-11-12,0.003866667,-0.05725,0.09834286,0.2627,,-18737.93042312286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-11-19,0.0005,0.1061,0.2166143,,,-18096.585843351073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-11-26,0.0501,0.06575,0.1467571,0.2887889,,-17470.04377154021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-03,0.05675,0.06565,0.05278571,0.2627,,-16858.131394643184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-10,0.0619,0.002633333,0.17301429999999998,0.2627,,-16260.675899612848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-17,-0.08216667,-0.091675,0.17005710000000002,0.3235143,,-15677.504473402114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-24,0.06056667,-0.13095,0.0981875,0.3406429,,-15108.444302963875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-01,0.10558,0.0351,,,,-14475.147226788717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-08,0.11825,-0.0876,0.16341670000000005,0.3164571,,-13935.74354009204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-15,-0.1399,-0.03763333,0.1448429,0.3164571,,-13409.90798244835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-22,-0.0698,-0.03795,0.11584289999999997,0.2887889,,-12897.46774081053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-29,0.0535,-0.10875,0.14061429999999994,0.2627,,-12398.250002131466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-05,0.14415,0.05145,0.17392860000000002,0.2627,,-11912.081953364052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-12,0.0669,0.22,0.2092,0.3164571,,-11438.790781461175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-19,0.0263,0.0364,0.1876,0.2627,,-10978.203673375712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-26,0.12905,0.086,0.1325,0.3406429,,-10530.147816060551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-05,-0.0509,0.03793333,0.16146670000000002,0.2627,,-10094.450396468583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-12,-0.071225,0.043425,0.2284286,0.4048429,,-9670.938601552694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-19,-0.10475,0.0402,0.2754429,0.2542,,-9259.439618265775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-26,0.135,0.03233333,0.1830571,0.3293857,,-8859.780633560706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-02,0.0541,-0.0981,0.13705710000000002,0.2627,,-8471.78883439038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-09,0.1667,0.00075,0.2108429,0.2316714,,-8095.291407707679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-16,0.0341,0.0351,0.09751429,0.2627,,-7730.115540465496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-23,0.0869,0.03965,0.1153857,0.2887889,,-7376.088419616706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-30,0.07295,0.02765,0.1375,0.2627,,-7033.037232114208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-07,0.064,0.04806667,0.1899429,0.34725,,-6700.789164910876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-14,0.2311,0.0578,0.08112,0.2627,,-6379.171404959616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-21,0.1169,0.09066667,0.1691571,0.3878833,,-6068.0111392133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-28,0.003866667,0.0738,0.1713286,0.2887889,,-5767.13555462482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-04,0.04023333,-0.0127,0.09056667,0.2627,,-5476.371838147058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-11,0.0499,0.0499,0.08013333,0.3406429,,-5195.547176732909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-18,0.1544,0.06756667,0.09545,0.3406429,,-4924.488757335252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-25,0.0577,0.01375,0.13685,0.2627,,-4663.0237669069775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-02,0.1072,0.063,0.1307143,0.3122143,,-4410.979392400974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-09,0.09746667,0.08616667,0.1788857,0.1966143,,-4168.182820770122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
