,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,iq_station_precip_mm,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c
2009-02-19,,,,,,,0.1799714,297.35571428599997,297.492857143,292.29571428599996,300.1,295.9,297.685714286,299.01428571400004,296.254285714,306.7,294.2,35.0,111.4,11.01,31.2,73.58428571430001,11.01,13.8214285714,2.3571428571400004,25.028571428600006,5.71428571429,30.0,21.7,14.6,0.18878570000000006,124.8,124.0,92.9057142857,124.8,17.8528571429,6.82857142857,27.7,12.54,20.5
2009-02-26,,,,,,,0.3043,297.60571428599997,297.75,292.488571429,299.6,295.0,297.391428571,298.864285714,296.494285714,306.6,294.3,33.2,84.1,5.82,5.0,73.2571428571,5.82,13.978571428599999,2.3571428571400004,25.2,6.25714285714,30.0,20.6,5.8,0.28236,147.44,102.72,95.12142857139999,147.44,18.128571428599997,7.07142857143,26.58,10.52,20.5
2009-03-05,,,,,,,0.2076714,297.9,298.135714286,293.015714286,299.9,296.3,297.844285714,299.0,296.71,304.6,294.5,35.0,49.1,63.28,4.08,74.30571428569999,63.28,14.4614285714,2.7,25.728571428600002,6.885714285710001,30.0,21.7,1.0,0.3620714,58.56,87.28,94.37857142860001,58.56,18.3542857143,6.8,28.4,11.45,21.0
2009-03-12,,,,,,,0.07662857,296.804285714,296.842857143,292.012857143,299.6,295.2,297.05857142900004,298.01428571400004,296.715714286,304.0,293.6,33.8,0.0,31.47,33.5,74.9171428571,31.47,13.668571428599998,1.8,25.5,4.84285714286,31.1,21.7,21.6,0.2034286,97.8,108.83,98.1342857143,97.8,18.3528571429,6.02857142857,27.3,11.8,21.0
2009-03-19,,,,,,,0.2417714,296.651428571,296.792857143,291.351428571,298.4,295.2,297.36571428599996,298.25,296.5,304.6,293.6,33.7,14.3,0.0,10.06,72.25857142859999,0.0,13.0128571429,2.18571428571,25.0,5.37142857143,28.3,21.1,25.5,0.15788329999999998,106.68,66.83,95.70857142860001,106.68,18.1057142857,6.18571428571,27.8,10.5,21.0
2009-03-26,,,,,,,0.1990714,297.07,297.2,292.31142857099996,300.0,295.1,297.152857143,298.321428571,296.184285714,303.3,294.6,34.4,45.0,9.09,24.84,74.93,9.09,13.8585714286,3.65714285714,25.271428571399998,6.885714285710001,30.0,21.1,21.9,0.2235857,100.78,49.93,94.9028571429,100.78,17.78,6.35714285714,28.5,11.5,21.5
2009-04-02,,,,,,,0.1227,296.69285714299997,296.792857143,291.42571428599996,298.9,294.1,297.245714286,298.385714286,296.54571428599996,304.5,294.1,34.2,19.0,3.79,9.4,72.4642857143,3.79,13.117142857100001,2.41428571429,25.0571428571,5.54285714286,28.9,21.1,3.8,0.08905714,131.17,63.3,96.3957142857,131.17,18.1757142857,6.74285714286,27.95,10.9,21.7
2009-04-09,,,,,,,0.16544289999999998,297.508571429,297.7,292.701428571,299.7,296.0,297.89,298.9,295.804285714,306.8,293.1,35.0,134.9,0.0,3.74,74.72857142859999,0.0,14.1885714286,2.91428571429,25.728571428600002,6.41428571429,30.0,21.7,13.0,0.1468429,133.47,50.64,89.67285714290001,133.47,17.42,9.02857142857,27.133333333299998,10.8666666667,21.0
2009-04-16,,,,,,,0.1130286,298.24857142900004,298.3,293.241428571,300.2,296.1,296.635714286,297.62142857099997,296.135714286,304.7,292.6,33.0,87.3,0.0,0.5,73.9214285714,0.0,14.6628571429,3.28571428571,26.5714285714,7.0,30.6,22.8,0.9,0.2236,99.77,74.5,97.3,99.77,17.7042857143,6.38571428571,26.9,10.833333333299999,21.2
2009-04-23,,,,,,,0.1302286,298.532857143,298.742857143,293.582857143,301.0,296.1,297.54571428599996,298.278571429,296.887142857,303.6,294.9,34.4,41.2,14.71,4.5,74.1928571429,14.71,14.98,3.2,26.8,7.54285714286,32.8,22.2,35.0,0.1953429,52.74,62.74,96.66428571430001,52.74,18.5042857143,4.985714285709999,26.8,8.7,21.2
2009-04-30,,,,,,,0.1873143,298.602857143,298.75,294.055714286,300.8,296.9,297.404285714,298.321428571,296.448571429,303.6,294.3,34.0,30.8,18.69,10.9,76.1242857143,18.69,15.421428571400002,2.3571428571400004,26.728571428600002,6.21428571429,31.7,22.2,23.6,0.2835857,99.89,93.8,95.0785714286,99.89,18.018571428599998,6.27142857143,27.15,10.75,21.0
2009-05-07,,,,,,,0.048,298.071428571,298.142857143,293.538571429,300.0,295.6,297.562857143,298.542857143,296.484285714,306.8,292.9,35.0,44.0,8.25,15.6,76.06,8.25,14.941428571400001,2.65714285714,26.2571428571,5.41428571429,30.0,22.2,13.7,0.1907571,30.73,59.5,95.1,30.73,18.09,7.1428571428600005,28.1,10.5,22.0
2009-05-14,,,,,,,0.1071429,298.218571429,298.257142857,294.987142857,300.1,297.1,297.607142857,299.007142857,296.271428571,306.5,292.7,35.0,11.2,34.87,29.93,82.3328571429,34.87,16.3342857143,1.74285714286,26.5857142857,4.7,30.6,23.3,23.4,0.2077429,38.51,46.43,93.29857142860001,38.51,17.858571428599998,9.07142857143,28.075,11.425,22.0
2009-05-21,,,,,,,0.1062143,297.971428571,298.0,294.715714286,299.5,296.6,297.724285714,299.521428571,296.012857143,307.1,293.4,34.6,50.5,28.6,65.47,82.2571428571,28.6,16.095714285699998,1.8,26.2571428571,4.72857142857,29.4,22.8,44.2,0.3312143,66.46,39.89,91.79,66.46,17.5857142857,10.0714285714,28.35,11.45,21.4
2009-05-28,,,,,,,0.2181571,299.265714286,299.321428571,296.405714286,301.2,297.4,296.70428571400004,297.521428571,296.26428571400004,305.1,292.7,34.4,19.3,92.89,18.3,84.41428571430001,92.89,17.8557142857,2.5,27.6142857143,5.71428571429,31.1,23.9,46.7,0.2383429,40.04,73.0,97.74285714290001,40.04,17.83,5.61428571429,27.6,10.266666666699999,21.0
2009-06-04,,,,,,,0.1694714,299.744285714,299.75,295.607142857,301.9,297.3,296.125714286,296.778571429,295.267142857,302.5,292.8,34.0,19.3,19.06,5.22,78.30857142859999,19.06,17.0071428571,2.8142857142900004,27.7571428571,5.8,33.3,23.3,44.7,0.114,42.22,53.91,95.50714285709999,42.22,16.7571428571,6.07142857143,28.1,11.8,22.2
2009-06-11,,,,,,,0.08968571,299.56,299.528571429,295.655714286,301.5,297.9,295.104285714,295.778571429,293.91,305.2,289.9,33.5,23.9,34.18,23.83,79.27142857140001,34.18,17.038571428599994,2.62857142857,27.8142857143,6.45714285714,32.2,23.9,78.7,0.1871286,8.74,112.31,94.13,8.74,15.4828571429,6.24285714286,24.6666666667,8.63333333333,20.0
2009-06-18,,,,,,,0.1112143,299.951428571,299.957142857,296.13142857099996,301.7,298.4,296.031428571,297.314285714,294.862857143,305.2,292.0,33.5,21.0,55.21,8.61,79.7214285714,55.21,17.5414285714,2.45714285714,28.0571428571,6.28571428571,32.8,24.4,80.1,0.2916714,43.32,45.97,93.9714285714,43.32,16.3628571429,7.714285714289999,27.05,10.9,19.4
2009-06-25,,,,,,,0.18475,300.241428571,300.228571429,295.68857142900004,302.4,298.2,297.217142857,298.521428571,296.11,305.6,293.2,33.4,40.6,38.8,9.6,76.37,38.8,17.11,2.91428571429,28.657142857100002,6.985714285710001,33.3,24.4,40.0,0.2708,141.65,66.41,94.55571428569999,141.65,17.6671428571,8.64285714286,27.375,11.125,21.2
2009-07-02,,,,,,,0.2403333,300.62142857099997,300.592857143,296.245714286,302.7,297.7,296.452857143,297.821428571,295.357142857,304.6,292.3,33.4,14.0,19.38,4.0,77.3214285714,19.38,17.6771428571,3.75714285714,29.785714285700003,6.65714285714,33.9,26.1,0.0,0.18685710000000005,68.15,55.5,94.53857142860001,68.15,16.8742857143,8.64285714286,27.45,10.7,21.4
2009-07-09,,,,,,,0.1795286,300.87,300.928571429,296.43,302.8,298.8,296.065714286,296.992857143,295.167142857,306.2,291.4,33.4,2.0,40.29,11.49,76.9185714286,40.29,17.8557142857,2.82857142857,29.1285714286,6.57142857143,33.9,23.9,50.0,0.3859143,91.4,39.67,95.38571428569999,91.4,16.68,8.12857142857,27.6,10.7666666667,21.6
2009-07-16,,,,,,,0.2032333,300.717142857,300.821428571,296.75285714299997,302.6,298.7,296.527142857,297.664285714,295.411428571,306.8,292.7,34.5,38.9,5.22,15.43,79.1828571429,5.22,18.2128571429,2.87142857143,29.3571428571,5.34285714286,32.8,26.1,12.7,0.21965,65.19,40.1,94.6242857143,65.19,16.92,7.27142857143,26.825,10.425,21.3
2009-07-23,,,,,,,0.1936286,300.758571429,300.842857143,296.877142857,302.6,298.8,296.525714286,297.964285714,294.052857143,306.7,292.3,32.2,20.4,8.15,27.4,79.58428571430001,8.15,18.33,2.82857142857,29.3285714286,5.95714285714,32.8,24.4,28.2,0.2078833,35.82,12.93,88.23,35.82,15.51,9.52857142857,26.95,10.25,21.0
2009-07-30,,,,,,,0.1300714,300.86571428599996,300.87142857099997,296.812857143,302.6,299.0,297.087142857,298.23571428599996,295.04571428599996,307.9,290.4,33.5,32.0,26.35,26.64,78.73,26.35,18.2785714286,2.65714285714,29.3714285714,6.18571428571,32.8,23.9,61.5,0.15435710000000002,51.77,39.3,89.9714285714,51.77,16.6028571429,9.75714285714,27.0,11.5,20.5
2009-08-06,,,,,,,0.2497143,300.83,300.907142857,296.532857143,302.4,299.4,297.37,298.87857142900003,294.82428571400004,307.9,290.7,35.4,32.0,6.73,20.01,77.5728571429,6.73,17.974285714300002,2.3571428571400004,29.3142857143,5.55714285714,32.8,25.6,9.4,0.395,9.79,34.4,87.8114285714,9.79,16.3371428571,11.7571428571,27.975,12.1,20.5
2009-08-13,,,,,,,0.15541429999999998,300.924285714,300.971428571,296.68142857099997,302.5,298.9,298.357142857,299.98571428599996,295.507142857,308.2,292.2,33.4,20.1,16.15,21.5,77.83571428569999,16.15,18.1314285714,2.34285714286,28.8142857143,6.32857142857,33.3,25.0,36.1,0.3308857,35.23,43.2,87.11,35.23,17.04,11.3428571429,27.7,11.5,21.0
2009-08-20,,,,,,,0.1940333,300.72,300.785714286,296.76428571400004,302.3,299.1,298.67714285700004,300.107142857,294.708571429,309.3,293.0,36.2,1.0,90.59,49.1,79.1828571429,90.59,18.252857142899998,2.45714285714,28.9142857143,5.78571428571,32.8,25.6,86.7,0.2206286,6.52,25.3,80.64,6.52,16.2285714286,10.9285714286,28.32,12.86,21.2
2009-08-27,,,,,,,0.2517,300.877142857,300.94285714299997,297.01,303.7,298.4,298.99714285700003,300.921428571,296.444285714,310.4,293.4,36.2,27.2,15.02,32.72,79.7,15.02,18.571428571400002,2.88571428571,29.471428571399997,5.22857142857,33.9,26.7,11.3,0.2453429,95.83,45.34,88.1771428571,95.83,18.1228571429,11.7857142857,29.0,13.0,22.0
2009-09-03,,,,,,,0.1799,301.101428571,301.214285714,296.554285714,303.7,299.1,297.388571429,298.45,296.388571429,305.0,293.5,34.2,47.5,9.63,8.1,76.5442857143,9.63,18.0442857143,2.82857142857,29.528571428600006,7.07142857143,35.0,24.4,76.3,0.5083571,83.02,78.37,94.99285714290001,83.02,17.9885714286,7.64285714286,27.6,13.2,21.0
2009-09-10,,,,,,,0.1314286,300.62142857099997,300.707142857,296.908571429,302.9,298.3,299.85571428599997,300.75,294.314285714,310.0,291.8,37.4,6.1,30.56,49.2,80.3257142857,30.56,18.411428571400002,2.5,28.6428571429,5.02857142857,31.7,23.3,21.4,0.18961670000000005,13.74,9.3,75.2328571429,13.74,15.8657142857,13.042857142899999,29.1666666667,14.1333333333,21.4
2009-09-17,,,,,,,0.08078571,300.842857143,300.85,296.588571429,303.2,298.5,299.47,300.814285714,294.61857142900004,310.0,293.5,37.2,0.8,9.52,10.0,77.8542857143,9.52,18.0757142857,3.35714285714,29.2,6.34285714286,34.4,25.0,104.7,0.26632,40.17,23.01,78.11857142859999,40.17,16.2028571429,11.6,28.85,12.75,20.4
2009-09-24,,,,,,,0.15371429999999994,300.772857143,300.80714285700003,296.405714286,302.7,298.8,299.32428571400004,301.028571429,295.827142857,309.8,293.7,37.0,8.1,53.19,23.52,77.2185714286,53.19,17.8657142857,2.98571428571,28.6428571429,6.54285714286,34.4,23.9,35.8,0.29431430000000003,78.68,33.0,83.7628571429,78.68,17.38,11.0,28.866666666700002,13.3,21.0
2009-10-01,,,,,,,0.1571,301.14428571400003,301.221428571,297.052857143,303.7,299.1,298.034285714,299.571428571,296.344285714,307.4,294.8,35.2,33.1,43.31,15.4,78.55142857140001,43.31,18.5814285714,3.01428571429,29.3571428571,5.78571428571,33.3,25.6,1.6,0.2063,57.18,79.1,91.5757142857,57.18,17.9471428571,8.514285714289999,27.95,12.225,20.5
2009-10-08,,,,,,,0.1787667,301.345714286,301.37857142900003,297.091428571,303.6,299.4,298.707142857,300.12857142900003,296.56142857099996,308.3,294.3,34.8,29.4,60.94,28.47,77.7671428571,60.94,18.6114285714,2.58571428571,29.728571428600002,6.1,33.3,26.1,7.4,0.2322714,20.58,43.94,89.31,20.58,18.1342857143,9.28571428571,27.64,11.66,21.0
2009-10-15,,,,,,,0.2547429,301.04571428599996,301.2,297.228571429,303.5,299.2,299.737142857,301.0,295.35,311.3,293.8,34.2,11.2,20.01,40.1,79.91571428569999,20.01,18.7785714286,2.88571428571,29.5428571429,5.38571428571,33.3,25.6,29.5,0.2974143,30.49,18.1,79.2228571429,30.49,16.8957142857,11.885714285699999,27.75,10.65,21.2
2009-10-22,,,,,,,0.2722429,300.831428571,300.98571428599996,296.9,303.1,299.0,298.85571428599997,300.285714286,296.918571429,307.2,294.1,35.3,137.1,5.52,18.7,79.3128571429,5.52,18.4242857143,2.54285714286,28.985714285700002,6.34285714286,33.3,24.4,18.6,0.2968,82.59,67.4,90.65714285709998,82.59,18.661428571400002,8.57142857143,27.7333333333,12.2,21.0
2009-10-29,,,,,,,0.2418571,300.757142857,300.8,295.995714286,302.6,298.6,298.678571429,300.071428571,297.44285714299997,310.8,294.9,35.2,11.2,10.07,15.38,75.4471428571,10.07,17.4685714286,2.88571428571,29.1,6.5,33.9,25.0,2.1,0.2907571,77.38,84.54,93.8085714286,77.38,19.2542857143,8.34285714286,27.8,11.32,21.0
2009-11-05,,,,,,,0.1306714,300.407142857,300.414285714,295.571428571,302.3,298.6,299.161428571,300.478571429,297.14,309.7,292.2,36.8,3.5,12.01,9.11,75.0357142857,12.01,17.0271428571,2.82857142857,28.271428571399998,5.71428571429,32.2,25.0,36.0,0.3886714000000001,45.79,47.31,90.3728571429,45.79,18.9371428571,10.185714285700001,29.866666666700002,12.7333333333,21.2
2009-11-12,,,,,,,0.2320833,300.20428571400004,300.135714286,295.95428571400004,301.9,298.2,300.321428571,301.785714286,296.92571428599996,308.7,296.0,35.3,88.2,51.55,37.29,77.66571428569999,51.55,17.4028571429,2.38571428571,27.4,5.42857142857,30.6,22.8,121.1,0.3688714,96.23,31.65,84.3114285714,96.23,18.6642857143,10.457142857100001,28.94,11.96,21.9
2009-11-19,,,,,,,0.13498329999999994,300.104285714,300.314285714,296.135714286,303.3,297.6,300.48571428599996,301.75,296.108571429,311.0,294.5,36.2,39.1,94.13,19.1,79.05428571430001,94.13,17.65,3.17142857143,27.728571428600002,6.9,32.8,23.9,97.3,0.40705,29.72,47.0,80.7871428571,29.72,17.8071428571,11.9285714286,28.9,12.333333333299999,22.3
2009-11-26,,,,,,,0.2258857,299.988571429,300.135714286,296.444285714,301.9,297.7,299.455714286,300.614285714,297.22571428599997,308.7,295.1,36.2,17.0,41.17,12.5,81.1328571429,41.17,17.9428571429,2.92857142857,27.3,6.21428571429,32.8,23.3,68.7,0.3361143,38.17,60.7,89.5942857143,38.17,19.0014285714,8.71428571429,28.4333333333,11.833333333299999,21.8
2009-12-03,,,,,,,0.2154571,300.038571429,300.15,295.387142857,302.0,298.0,298.762857143,299.935714286,296.97,308.9,295.0,35.3,49.0,3.27,1.42,75.7842857143,3.27,16.7928571429,2.64285714286,26.8571428571,6.2,30.6,23.3,20.1,0.3485286,73.45,134.43,91.70857142860001,73.45,18.6714285714,7.75714285714,28.025,10.375,22.2
2009-12-10,,,,,,,0.1941167,300.025714286,300.221428571,295.412857143,301.8,298.5,299.198571429,300.678571429,296.595714286,308.6,294.6,35.2,41.9,0.0,11.5,75.99,0.0,16.81,2.15714285714,27.1285714286,5.91428571429,30.6,23.3,12.0,0.1922,85.62,49.32,87.75285714290001,85.62,18.3042857143,10.4428571429,28.55,11.0,21.2
2009-12-17,,,,,,,0.2365571,299.718571429,299.814285714,295.38,301.4,298.3,298.347142857,299.35,296.905714286,307.5,295.0,35.6,54.1,1.88,17.9,77.19142857140001,1.88,16.7357142857,2.08571428571,26.6857142857,5.78571428571,30.6,22.2,28.4,0.2176,81.21,208.87,92.95857142860001,81.21,18.6014285714,6.67142857143,28.2,11.125,22.0
2009-12-24,,,,,,,0.172225,299.448571429,299.55714285700003,294.702857143,301.5,297.4,297.18142857099997,298.185714286,296.55714285700003,302.9,294.9,32.2,31.2,0.0,3.0,75.3514285714,0.0,16.121428571400006,2.65714285714,26.714285714299997,6.04285714286,31.7,22.8,1.8,0.21042220000000006,98.79,66.3,96.88571428569999,98.79,18.18,5.25714285714,27.2,8.2,21.8
2010-01-01,,,,,,,0.17789609834555076,299.2043779829343,299.31553088007496,295.1291778726594,301.4351157572719,297.3299809054949,297.18142857099997,298.185714286,296.55714285700003,302.9,294.9,32.2,31.2,-10.295104009546087,-53.75070523926476,66.73910558671133,-10.295104009546087,14.932037689159053,4.129947162379251,29.91888105961604,6.760520442210058,37.50921829229709,30.404241234844292,-175.303761210349,-0.37639602953646334,203.48335127244923,-1559.526556012704,76.92816936003197,203.48335127244923,14.572895444609173,25.153037979020446,26.47928602340569,-1.5695804963231055,14.070082048613813
2010-01-08,,,,,,,0.2023833,298.66,298.828571429,294.777142857,301.7,296.6,299.26428571400004,300.521428571,294.53,308.6,292.8,35.1,31.2,0.0,17.76,79.3242857143,0.0,16.1514285714,2.91428571429,26.4571428571,6.58571428571,31.7,21.7,0.3,0.1245714,27.04,8.5,78.27142857140001,27.04,16.1271428571,11.1,28.6,12.3,21.8
2010-01-15,,,,,,,0.1767714,298.452857143,298.664285714,294.4,301.6,296.5,298.297142857,299.935714286,296.147142857,308.0,293.8,34.2,15.0,6.24,16.97,78.6457142857,6.24,15.784285714300001,3.04285714286,25.6142857143,7.07142857143,31.7,20.6,48.6,0.14528570000000002,32.99,144.6,89.80714285709999,32.99,17.7585714286,9.15714285714,27.8333333333,11.3,22.1
2010-01-22,,,,,,,0.1177714,297.837142857,297.957142857,295.218571429,300.5,296.3,298.92571428599996,300.457142857,296.38,307.8,294.8,35.2,0.8,0.0,56.9,85.5385714286,0.0,16.551428571400002,2.02857142857,25.0857142857,4.84285714286,29.4,21.7,207.7,0.2521143,19.04,31.2,87.6414285714,19.04,18.0014285714,8.62857142857,28.9666666667,11.2666666667,22.5
2010-01-29,,,,,,,0.2159429,298.541428571,298.642857143,294.9,301.1,296.4,298.291428571,299.614285714,296.56,308.3,295.0,35.3,166.0,8.69,7.77,80.38,8.69,16.2771428571,2.7142857142900003,25.785714285700003,5.54285714286,30.6,22.8,20.3,0.26327140000000004,138.51,65.76,91.79857142860001,138.51,18.1928571429,7.685714285710001,27.8,10.52,22.4
2010-02-05,,,,,,,0.1250143,298.19,298.285714286,292.887142857,299.7,296.6,298.754285714,300.342857143,296.837142857,306.1,295.6,34.2,62.3,0.0,7.6,72.6085714286,0.0,14.3628571429,2.02857142857,24.971428571399997,6.72857142857,28.9,20.0,5.2,0.1701,47.31,95.83,90.64857142860001,47.31,18.5228571429,8.31428571429,27.8,9.26666666667,22.0
2010-02-12,,,,,,,0.26252859999999995,298.76,298.957142857,293.44142857099996,301.7,296.1,298.25142857099996,299.678571429,297.56857142900003,306.2,295.5,33.2,14.5,0.0,0.3,72.5285714286,0.0,14.8814285714,3.71428571429,26.3142857143,7.7,31.1,21.7,0.0,0.2307571,78.25,172.7,96.5157142857,78.25,19.345714285699998,6.32857142857,27.0,8.3,22.9
2010-02-19,,,,,,,0.13875,298.837142857,299.19285714299997,294.39428571400003,302.3,296.6,299.648571429,300.95,297.09,309.2,294.5,35.5,60.9,0.0,2.5,76.6557142857,0.0,15.7971428571,3.98571428571,26.3857142857,7.52857142857,31.1,21.7,1.8,0.2933,32.19,54.2,88.3657142857,32.19,18.8571428571,9.41428571429,27.3,11.8,21.4
2010-02-26,,,,,,,0.09831667,298.607142857,298.714285714,294.44,302.0,296.6,298.917142857,300.48571428599996,297.928571429,308.2,295.2,35.4,29.9,20.28,30.3,78.02,20.28,15.84,2.68571428571,26.7571428571,6.6,32.8,22.2,4.8,0.3036571,84.67,288.4,94.91571428569999,84.67,19.7728571429,8.17142857143,28.02,10.36,21.4
2010-03-05,,,,,,,0.1630833,299.298571429,299.635714286,295.81142857099996,302.0,297.3,298.337142857,299.664285714,297.917142857,306.3,295.8,35.4,9.9,0.0,15.29,81.30571428569999,0.0,17.2571428571,3.75714285714,27.5714285714,6.77142857143,33.9,22.8,20.6,0.1273167,80.58,144.98,97.7,80.58,19.7542857143,6.24285714286,28.5,9.9,21.2
2010-03-12,,,,,,,0.04485714,298.218571429,298.25,294.538571429,302.2,293.8,298.837142857,300.092857143,298.141428571,306.9,292.8,35.4,44.5,0.0,43.5,80.4328571429,0.0,16.0228571429,3.01428571429,25.9,5.95714285714,33.3,20.0,43.0,0.3117286,57.78,86.1,96.25,57.78,20.0914285714,8.81428571429,28.55,10.05,21.4
2010-03-19,,,,,,,0.2296429,298.168571429,298.23571428599996,294.44285714299997,302.1,295.0,299.19142857099996,300.928571429,298.45,307.4,294.0,36.0,22.9,0.0,26.1,80.00857142859999,0.0,15.9071428571,2.9,26.1857142857,6.5142857142900015,33.3,21.1,35.1,0.2946,121.2,191.76,96.1242857143,121.2,20.461428571400003,8.82857142857,30.0,12.0,22.0
2010-03-26,,,,,,,0.28537140000000005,299.937142857,300.135714286,295.708571429,302.9,296.8,299.004285714,300.3,297.555714286,307.9,294.6,34.5,20.0,6.92,1.8,77.8571428571,6.92,17.1071428571,3.58571428571,28.0428571429,8.02857142857,33.3,22.2,0.3,0.2662857,51.29,214.9,93.08285714290001,51.29,19.3685714286,8.02857142857,27.4666666667,9.33333333333,21.0
2010-04-02,,,,,,,0.3026857,299.79,300.085714286,294.957142857,301.9,298.0,299.00285714299997,300.714285714,296.56857142900003,309.1,294.2,35.3,16.0,0.0,0.8,74.9657142857,0.0,16.35,3.08571428571,27.5571428571,7.014285714289999,31.7,23.3,0.0,0.14143329999999998,49.8,24.25,88.7071428571,49.8,18.2142857143,9.51428571429,27.9333333333,12.3,21.0
2010-04-09,,,,,,,0.2341286,298.801428571,298.98571428599996,293.36,302.0,296.2,299.11571428599996,300.271428571,298.161428571,308.4,294.6,35.4,16.0,11.01,6.85,72.2,11.01,14.9242857143,2.85714285714,26.771428571399998,6.75714285714,33.9,22.2,0.0,0.2428429,93.76,164.7,95.1828571429,93.76,20.0785714286,7.714285714289999,29.2,12.3,22.5
2010-04-16,,,,,,,0.16812860000000002,298.541428571,298.65,293.57428571400004,300.6,296.1,298.305714286,299.55714285700003,297.00285714299997,307.3,294.3,33.0,18.0,0.0,12.3,74.1542857143,0.0,15.014285714300001,2.67142857143,26.1857142857,6.57142857143,30.0,21.1,17.6,0.1576857,17.33,150.8,93.6557142857,17.33,18.6771428571,7.22857142857,27.15,9.6,21.2
2010-04-23,,,,,,,0.11774289999999997,298.62857142900003,298.778571429,295.007142857,301.7,297.1,298.43857142900004,299.507142857,297.678571429,304.7,294.7,33.5,51.1,28.28,48.3,80.63,28.28,16.4671428571,2.55714285714,26.528571428600006,5.8,32.2,22.8,48.4,0.2314857,86.7,81.4,95.9957142857,86.7,19.448571428599998,7.75714285714,27.85,9.6,22.5
2010-04-30,,,,,,,0.0683,299.662857143,299.828571429,296.55857142900004,301.8,298.2,299.048571429,300.028571429,296.468571429,308.4,294.6,36.2,35.4,43.33,30.9,83.18,43.33,18.0757142857,2.54285714286,27.8,5.25714285714,32.8,23.3,21.9,0.2397429,26.0,23.6,87.65714285709998,26.0,18.0685714286,8.25714285714,28.85,12.125,21.4
2010-05-07,,,,,,,0.2146,300.294285714,300.364285714,296.421428571,303.1,298.2,297.61714285700003,298.585714286,296.97571428599997,304.7,294.6,33.2,8.1,13.3,24.08,79.6928571429,13.3,17.8471428571,3.27142857143,28.528571428600006,6.4,34.4,22.8,31.7,0.2608143,73.97,85.46,96.7128571429,73.97,18.6028571429,5.71428571429,27.6,9.6,21.4
2010-05-14,,,,,,,0.13664289999999998,299.50285714299997,299.657142857,295.551428571,301.9,297.7,297.278571429,297.935714286,296.738571429,306.0,294.0,33.7,32.0,19.1,14.2,79.1685714286,19.1,16.99,2.42857142857,27.0,5.62857142857,30.6,23.3,83.3,0.16868570000000002,59.4,87.3,97.44571428569999,59.4,18.391428571400002,6.18571428571,27.4,10.4,21.2
2010-05-21,,,,,,,0.17331429999999998,299.791428571,299.842857143,296.314285714,301.8,298.6,297.648571429,298.707142857,293.227142857,308.7,290.1,34.0,2.5,17.51,41.5,81.3571428571,17.51,17.7371428571,2.2,27.8714285714,5.25714285714,31.1,24.4,85.3,0.2630714000000001,1.15,8.8,78.9985714286,1.15,14.908571428599998,11.2428571429,25.633333333299998,9.2,20.0
2010-05-28,,,,,,,0.1619,300.344285714,300.521428571,296.451428571,302.5,298.4,299.33428571400003,300.771428571,296.825714286,309.7,294.5,35.4,27.0,31.56,15.6,79.4028571429,31.56,17.928571428599998,3.2142857142900003,28.214285714299997,6.75714285714,32.8,23.9,61.5,0.34275,55.3,45.0,88.7657142857,55.3,18.4857142857,9.8,28.633333333299998,11.933333333299998,22.4
2010-06-04,,,,,,,0.08121667,300.362857143,300.357142857,297.661428571,302.7,298.2,298.33,299.392857143,296.452857143,308.5,291.9,34.7,36.6,125.84,174.8,85.3457142857,125.84,19.31,2.4,28.4285714286,5.7,32.8,25.0,56.2,0.16015710000000002,86.47,207.1,91.6,86.47,18.07,7.47142857143,27.4333333333,10.5,21.7
2010-06-11,,,,,,,0.15555,300.93857142900004,301.12857142900003,297.39428571400003,303.2,299.2,296.598571429,297.592857143,295.50142857099996,305.5,292.4,32.2,7.4,62.16,8.1,81.3028571429,62.16,18.9528571429,3.11428571429,28.971428571399997,5.87142857143,33.3,25.0,17.7,0.2470571,58.94,50.6,94.28,58.94,17.0085714286,7.5,24.4,6.9,19.2
2010-06-18,,,,,,,0.3342857,301.03,301.114285714,296.988571429,302.9,299.3,296.345714286,297.521428571,295.32428571400004,306.1,291.9,31.2,16.0,18.94,13.08,78.86428571430001,18.94,18.4842857143,2.65714285714,28.7,5.81428571429,32.2,25.0,27.4,0.3339143,59.67,62.33,94.66,59.67,16.8157142857,7.87142857143,25.4333333333,8.73333333333,21.0
