,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_ndvi_nw,iq_reanalysis_tdtr_k,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_ndvi_ne,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_station_precip_mm
1990-11-26,0.19707985410847845,0.1981369932238651,0.03139575621687521,0.06840186349824663,0.04072482266134845,0.201074612641523,0.20844339745894497,-300232368.25638944,0.19655169832285962,298.86044291770986,298.95368154420487,294.7635881477362,300.9657514790966,296.9098395005728,78.37198622508821,27.965527123994406,1762003432.0513015,3023637071.086339,1762003432.0513015,39854798.4047912,26402120.453323055,0.2359801180231431,298.9190346600932,299.0212833809314,294.76648760880073,301.0314946177547,296.96060407054784,78.13787667609552,26.942933594549643,296.8030698137034,298.51344729268305,295.24705363982497,307.36534722583156,293.1623401220893,92.43835674675103,16.654964700675414,32.50686401934726,20.704387833527,32.13652591247012,39.50588658561309,32.13652591247012,16.16790753795779,2.3211073638673403,26.427789102319164,7.315601661219877,31.11863536340725,21.616229470296805,-2389741509.4966483
1990-12-03,0.1983572255331553,0.20043656434560567,0.03130658854201258,0.06889582135959632,0.04069386234823168,0.20449387929709165,0.21090090042650794,-298422515.51202875,0.2085491277355325,298.63070234489055,298.7305632015847,294.31995162154345,300.78617348134946,296.6103905166177,77.36100121849975,29.633204107656695,1751365203.4056044,3005403125.162165,1751365203.4056044,39614251.001557216,26242642.861848086,0.23632758986011926,298.71287925666365,298.818096072177,294.41663719736465,300.83889737421794,296.6883178569562,77.4348177847709,25.788199525032798,296.80036356765225,298.51072558479893,295.2443617545547,307.3625450317187,293.15966742134196,92.43751478081548,16.654812751911063,32.50656724422069,20.704198907328212,27.098018034427536,35.597427754255094,27.098018034427536,15.823237044646955,2.3543118344676097,26.144691885717364,7.19443210152841,30.772799653475275,21.346261235096254,-2375344799.688179
1990-12-10,0.2024741177798277,0.20181742305221168,0.031224689203375698,0.0693961050991023,0.040670898069448534,0.207087557639687,0.21462551770294092,-296615839.4612835,0.20888363613081742,298.4126271214234,298.5105269386522,293.7780447462736,300.597936298139,296.28727986411934,75.83957863958436,23.423344922975968,1740745713.8819528,2987201211.7903967,1740745713.8819528,39374127.00370209,26083446.480828144,0.23830497318525568,298.51699360316337,298.62625956712765,294.0802090333666,300.6506960509547,296.42561636527654,76.74568079310257,23.86169003966289,296.79768508575194,298.50803179983654,295.24169747623296,307.3597715910418,293.1570221340904,92.43668140687478,16.65466235587257,32.50627351703696,20.704011916026325,22.983356839100775,31.347696612394245,22.983356839100775,15.494072997938897,2.3881639866482405,25.887400111285334,7.118163400296036,30.482169872501146,21.08782337857057,-2360973322.894518
1990-12-17,0.20841979606699726,0.2017756946717713,0.031150208250261206,0.06990268724876564,0.040656078139703844,0.20930641052758614,0.21743937778712563,-294811829.8745633,0.2127004950238585,298.2309667646231,298.3313585484732,293.5856751006985,300.40374738546774,295.99629274873433,75.74118585084877,21.33587828518808,1730141964.3243685,2969026190.4770412,1730141964.3243685,39134358.59574111,25924486.349720977,0.24066311524131878,298.33617385540504,298.4517702081996,293.7987138174299,300.4672549861175,296.18496716287666,76.23729104545946,22.020894686458497,296.7950357902362,298.50536736811273,295.23906221904963,307.35702837654304,293.15440566452554,92.43585706506849,16.65451359218021,32.50598299404644,20.70382695882304,19.63506458160032,27.613044404856915,19.63506458160032,15.217815083157218,2.4056424619450785,25.675848037220895,7.065354792428659,30.25353031882081,20.87113492420776,-2346623020.4553423
1990-12-24,0.21268328933243724,0.19957266649800143,0.031083293930838987,0.07041553793341636,0.040649548803250175,0.21082998737350192,0.21869633696741791,-293010675.20209086,0.2068681910727637,298.03088310862245,298.1375743454885,293.1939015602904,300.10513074489154,295.699628526647,74.77443286053722,19.55455067405484,1719555062.2978625,2950879959.7675476,1719555062.2978625,38894970.82214126,25765779.071425863,0.2434262915406968,298.1709367861477,298.29590961790257,293.5547181629486,300.2910754022711,295.9768107172347,75.82795454545672,20.31598896254218,296.7924166287223,298.50273324261127,295.23645692518653,307.35431636946464,293.15181894815834,92.43504204829256,16.654366513865966,32.505695779429104,20.703644101819624,16.28156191753298,24.36577382028099,16.28156191753298,14.977862757701192,2.4071087829650764,25.500170499092363,7.050121609591386,30.075108320978995,20.675522159836863,-2332295391.496926
1991-01-01,0.2144857662404061,0.1976507581824276,0.03102409262973996,0.0709346248702444,0.040651454170931065,0.21312878938468088,0.21912028370563227,-291214198.5315878,0.2081398115881803,297.82442475990024,297.9493365703456,293.0153449893017,299.8627487951521,295.4783416305276,74.82661884089181,17.50396006899652,1708995723.4294949,2932780886.781931,1708995723.4294949,38656205.98228599,25607485.282076083,0.24486550950925567,298.0285897157702,298.1665963426907,293.37814600806155,300.14698823545973,295.8192032544889,75.62940071460598,18.76304049176239,296.7898282316751,298.50013005734843,295.23388222141625,307.3516362226143,293.14926260731386,92.4342365510488,16.654221156194904,32.50541194257067,20.703463388998934,13.460228124446974,21.959994557565345,13.460228124446974,14.80151247502181,2.4051841834942813,25.366315833319643,7.082446799341854,29.968960760476477,20.497777366463858,-2318004938.224612
1991-01-08,0.21567453522988111,0.19705249288580853,0.030972748806091063,0.07145991336920805,0.04066193615776982,0.2164073252280253,0.22145855392783462,-289427618.9940751,0.22072225858825123,297.76635441067873,297.919329798725,293.0543447628915,299.7884862445196,295.5685137387888,75.2568499128639,17.8947279290132,1698494624.5310068,2914781552.9250727,1698494624.5310068,38418757.73277329,25450064.85312967,0.2450143421601984,297.92227907124595,298.0759337700086,293.2697315922955,300.0549788080723,295.7252100189864,75.59164507889932,17.462287012809764,296.78727101710234,298.49755823266713,295.2313385232217,307.3489883687841,293.1467370545166,92.4334407019242,16.65407754253034,32.50513152954921,20.70328484952716,11.267671790299637,20.32837166892215,11.267671790299637,14.689555225258257,2.406302269878054,25.28312223008617,7.14305885854113,29.93887919163891,20.358658922858705,-2303793177.4392033
1991-01-15,0.2151493897354456,0.19814067339677707,0.03092940493202031,0.07199136633432356,0.04068113442112668,0.21880360083294392,0.22609157896438067,-287652730.4012525,0.22704784295801292,297.72249312972633,297.903261802002,293.04381456872864,299.8077874914967,295.60842094018096,75.41310162893686,15.525248189921554,1688062308.8906872,2896900030.2591386,1688062308.8906872,38182864.47734349,25293675.83606926,0.24425144059472575,297.84266338313233,298.0120905892353,293.2002981508018,300.01179942532053,295.6582994783219,75.62118460656795,16.076053725464206,296.7847452601013,298.49501804518115,295.22882610396,307.3463730927705,293.1442425611668,92.43265458516602,16.653935688229918,32.50485457076539,20.703108502604184,9.510598506448297,19.024622996614745,9.510598506448297,14.616751468028722,2.4230652866571365,25.24031210360527,7.239013029623752,29.996115010753243,20.23025754176948,-2289674378.6057525
1991-01-22,0.21414731156201847,0.1995792142526418,0.03089420143164985,0.07252894426583358,0.04070918629944164,0.21953085340065456,0.22949181560410062,-285889682.80595005,0.22677042677321602,297.7346240602056,297.93246279751287,292.9559060329341,299.92475900225713,295.54628248946733,74.95236591578956,12.962516469506808,1677699658.0503495,2879137830.3464456,1677699658.0503495,37948546.1512589,25138331.44405607,0.24277205000916813,297.7828830768697,297.9657962682846,293.15834926366114,300.0052313403851,295.59739321507016,75.69273527425523,14.801617538799093,296.78225113901124,298.492509674192,295.2263451407612,307.34379057916874,293.14177930311524,92.43187825499986,16.653795603231178,32.50458108600603,20.70293436068242,8.349854372929201,17.97143040681624,8.349854372929201,14.572603198947064,2.4535177098483185,25.228832992084605,7.358383385131679,30.12106266593809,20.11837621542444,-2275649735.591032
1991-01-29,0.21098585562066582,0.20096741587474884,0.030867276620602013,0.07307260526325886,0.04074622675158835,0.21878978272704355,0.23035432648115484,-284137927.5372488,0.22761704750126877,297.71313895982746,297.91444546365625,292.9793102481748,299.96300797925284,295.3899462209202,75.16324680234639,11.635047988546594,1667403446.5903926,2861489425.274686,1667403446.5903926,37715729.82430905,24983983.323283847,0.24062678275880217,297.7288356966053,297.92222562388696,293.15334411220095,300.01082538312744,295.54301530429086,75.91278340790802,13.897210726558137,296.7797887660259,298.49003323247643,295.2238957449728,307.34124094407395,293.13934739089336,92.43111174512654,16.653657293766525,32.50431108780275,20.702762431601833,7.800649225116604,17.524264442216275,7.800649225116604,14.565142056897344,2.484268417060864,25.252080769801314,7.471964415980192,30.297138878517273,20.069950539433446,-2261714884.115976
1991-02-05,0.20782248566636513,0.2020171020468774,0.030848766646044412,0.07362230502933842,0.040792388296866045,0.21626330601422106,0.22957116207645623,-282396696.30500126,0.22519138708776298,297.6219998242475,297.83014826087333,293.0809445896623,299.9704122246561,295.3084471021335,76.05046727875478,11.457973353676254,1657169158.2345037,2843947074.5296326,1657169158.2345037,37484313.37768449,24830563.76896473,0.2385437141561948,297.67428221081457,297.87653668717263,293.179849547128,300.02229930135013,295.51582743612744,76.28313232774731,13.447866873435977,296.77735820749774,298.4875887867074,295.2214779823523,307.338724256108,293.13694688976307,92.43035507502137,16.65352076350074,32.50404458365964,20.70259272000601,7.784821858983214,17.587315493782924,7.784821858983214,14.589091885328916,2.506215730379124,25.306562764129808,7.564853037855025,30.499178623344346,20.08424323085824,-2247863712.8818407
1991-02-12,0.20205884077407824,0.20209605316337848,0.03083880542728927,0.07417799687485079,0.04084780095564335,0.21193248542704002,0.2280370339353201,-280665226.84422326,0.2167725402767675,297.50411685463774,297.7229895516357,293.1659104752602,300.0286885294298,295.28576474041085,76.98919189452576,12.116007325491353,1646992312.1495104,2826503098.311034,1646992312.1495104,37254195.49387144,24678005.607759368,0.23444591656952896,297.6268091380948,297.8367165591429,293.2230719895025,300.04070934558627,295.52694727473835,76.70031766073518,13.399361140005245,296.7749594973933,298.4851763709854,295.21909188644844,307.3362405503527,293.1345778330038,92.42960825410842,16.653386014284738,32.50378157752939,20.702425228280585,8.121493675744727,17.793010046789593,8.121493675744727,14.63068187213581,2.51826017612809,25.384139685824564,7.641402365484124,30.70036713100569,20.138466671778836,-2234090158.5027995
1991-02-19,0.1969639883132923,0.2011416800114812,0.030837524596979048,0.07473963172432749,0.040912592190687894,0.2066168899331884,0.22632330852236487,-278942855.16236955,0.1964410240798533,297.5073380703402,297.73467217809036,293.28682604153715,300.0497147999076,295.49759851187366,77.54656227966706,14.08045656739984,1636869005.155773,2809150806.9014244,1636869005.155773,37025287.916967854,24526250.325983547,0.23023074286162876,297.60076096231853,297.81649213379114,293.2748838218327,300.0583188883395,295.5833707269803,77.0599198264847,13.610442567736785,296.772592646227,298.4827959958245,295.2167374674861,307.33378983760224,293.13224023073474,92.42887128453245,16.653253046656147,32.50352207079349,20.702259957176345,8.455492897095272,17.91230298872422,8.455492897095272,14.681074222223852,2.512278892558188,25.475740426183652,7.672408310258598,30.853483437110235,20.24610194629369,-2220388939.3069763
1991-02-26,0.1908543326564268,0.20129432721313112,0.03084505344287304,0.07530715812265038,0.0409868868491953,0.20332194150573835,0.22466846386946082,-277229040.97561336,0.19369941101223576,297.52655113732874,297.76777175473103,293.3363491662678,300.05792389224797,295.6464785985603,77.66501860259842,15.303516401627968,1626796061.2327304,2791884756.928899,1626796061.2327304,36797518.83327986,24375250.310810696,0.22658645545829892,297.5905350289013,297.8097307046109,293.32167875271307,300.0746777675344,295.6542306409247,77.32229334981103,13.730394412568828,296.7702576469899,298.48044765411396,295.21441471826233,307.331372110502,293.12993407576937,92.4281441629984,16.6531218601714,32.50326606291263,20.702096906222692,8.824079762400132,17.82344754271431,8.824079762400132,14.727918794986753,2.500256265213311,25.568072114360803,7.659821132379428,30.95202120134477,20.392122405301595,-2206755757.676851
1991-03-05,0.1846633580450669,0.20187256161647965,0.030861518850264537,0.07588052224254038,0.041070807105548356,0.20193854168647982,0.22267354133181705,-275523362.3437147,0.20218383062741918,297.5475392955679,297.7862728349179,293.3694471734505,300.1151848921289,295.76234494772564,77.72080886682863,13.449454876278118,1616770999.9790926,2774700697.3127723,1616770999.9790926,36570832.158174366,24224968.37744221,0.22431160161296324,297.5904844987341,297.80869967592787,293.36312364553504,300.09164625473846,295.7241271125562,77.5161670960214,13.538582476880498,296.76795447910166,298.47813132509384,295.21212361807693,307.3289873476418,293.12765934751803,92.42742688199755,16.6529924536272,32.50301355186026,20.701936074003296,8.936604790272293,17.65060816463385,8.936604790272293,14.77143745696899,2.494165017644457,25.662654885746342,7.620289083530399,31.02148522462626,20.566697175089526,-2193187257.3737063
1991-03-12,0.17847800164213046,0.20197600907996896,0.030887045245046638,0.07645966789293325,0.041164472404823876,0.2004939817607713,0.2191767998783164,-273825498.2945088,0.2015558622839059,297.5204394202774,297.7441014159141,293.36809758792,300.13316333632065,295.74855559430216,77.85740636900384,12.108044317807309,1606791934.4786804,2757595394.207651,1606791934.4786804,36345185.22667012,24075376.23800754,0.22390181316363705,297.5966347183713,297.8097261541714,293.40109939798407,300.1013933582957,295.78406703693685,77.66913282913123,13.367541392256125,296.76568311104967,298.4758469770085,295.20986413535695,307.3266355162883,293.125416014594,92.42671943062669,16.652864825208372,32.50276453441211,20.70177745834014,9.3152322266107,17.72094274241997,9.3152322266107,14.812986162782998,2.492939329043769,25.749318317814033,7.541451515388299,31.061645768236502,20.75544647312501,-2179680885.3228016
1991-03-19,0.17344157918103098,0.20109977050867694,0.030921754537452786,0.07704453652824514,0.041267999407073985,0.1988256898477212,0.21408916584361748,-272135208.7232916,0.19857692871560217,297.50920906406947,297.7216347954583,293.37139630249277,300.1556726725621,295.74257451070804,77.93757270799148,12.471536705478135,1596857453.1493173,2740566428.4930253,1596857453.1493173,36120546.12185484,23926452.73035916,0.22583812309054235,297.6158620049669,297.82167817791253,293.4436804903932,300.10249980986396,295.8489965842082,77.7844583632695,13.451427534717153,296.7634435021671,298.473594568895,295.2076362294248,307.3243165742265,293.1232040365697,92.42602179513987,16.6527389725875,32.502519006341196,20.701621056417554,10.227414999019594,18.08211757957333,10.227414999019594,14.85888567910548,2.4874334541608993,25.82864920569713,7.4231423829458265,31.0636680076854,20.950741163287475,-2166234731.720757
1991-03-26,0.16867087001135933,0.19989605405245733,0.030965766066490326,0.0776350672585237,0.04138150193239985,0.19719660682174003,0.2084978910076812,-270452315.7440424,0.20589886643251606,297.5166882171461,297.7188994856906,293.3965080969802,300.1274346108805,295.80342645783065,78.02850659689182,14.19252052199365,1586966510.1260877,2723612007.890099,1586966510.1260877,35896891.1962755,23778182.174808428,0.23106464348640426,297.6544751932282,297.8516599884791,293.49892757915416,300.09091282693885,295.93329281698925,77.86918527553236,13.734310020698748,296.76123560383576,298.47137405179325,295.2054398516952,307.32203047100575,293.1210233651641,92.42533395932203,16.652614892992343,32.502276962549786,20.701466864866113,11.777535851542494,18.721278556253104,11.777535851542494,14.915970869524767,2.476245673259963,25.90533849856977,7.306742414580199,31.02897366722213,21.141135655006856,-2152847381.691493
1991-04-02,0.1615760726456046,0.19722007242826797,0.03101919654509394,0.07823119686048849,0.041505090906845066,0.19381747386594855,0.2018755126045142,-268776688.02839243,0.2048104891458944,297.5320196781169,297.71985746021255,293.35152699650024,299.92304589712876,295.88347779646597,77.72473247354975,13.374741736126207,1577118333.2066479,2706730809.1797123,1577118333.2066479,35674202.99043372,23630552.994135108,0.2395971434480395,297.7189065543411,297.9064243186671,293.57306323002155,300.07019226187265,296.0418284284797,77.92209524360266,13.928487377597508,296.7590593603177,298.4691853695817,295.2032749465015,307.31977714880037,293.11887394506425,92.42465590474703,16.652492583252435,32.502038397160554,20.701314879820615,13.91222630065216,19.454733289699373,13.91222630065216,14.990828597429124,2.4579500061207167,25.99317105503588,7.216413504340185,30.98971511907738,21.31901425729793,-2139517790.7084432
